sigma_hash,sigma_seed_equivalent,mean_info,mean_free,mean_value,ok_goals,epsilon_actual,chi_twist,total_rows,fail_goals,source_run_dir,source_run_name
00e1563e15b896a6a8ae648924f1815f,3058244336482430636,5.551179857542344,12.643547070942995,-7.092367213400651,40,0.70625,0.65625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b45c2108d6289376edc1623bb43feaaa,6231192211683348890,4.649134443129674,11.679523850475766,-7.030389407346091,40,0.7625,0.0875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
51be0cfa6d5d4c87f49773979329ff9c,1734885915746408621,5.681589075684033,12.807354862860064,-7.125765787176031,40,0.7375,0.1937499999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
292b4044deb1ef41d0c2ee8a65976454,2529174798022165208,6.113285359014926,13.360771013279068,-7.247485654264142,40,0.675,0.50625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
cce9353af34ce77c70c6cbd7cd99f0a0,763701319179681692,5.874831750187462,12.94211546052109,-7.067283710333629,40,0.7875,0.65625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ce9b90222913dbdf4710f27e2e1067bb,7226046228700077948,5.836353978770491,12.964508362172216,-7.128154383401726,40,0.65625,0.525,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
da3e0e521eece489aa473567e0e1618a,6828391672032471712,6.060144902668887,13.222451100832288,-7.162306198163402,40,0.7375,0.5,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ff8f94ecb2e0b21b8dc72f81d2098629,929528621411527268,5.460549704332122,12.644591079257228,-7.184041374925107,40,0.6875,0.63125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
ea2359fc4257199491f1c01c690ee254,7365764823801206144,6.119456558005853,13.217707574504155,-7.098251016498304,40,0.65625,0.56875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
cc11be91e3afe3f7489043b0bcbfe3c4,6968125067454557109,6.2367913945166,13.430854474687385,-7.194063080170783,40,0.71875,0.51875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
34e1f66e477f3c617702010e4e4445d8,6973241191043350171,4.898677104794489,12.028641640719972,-7.129964535925483,40,0.9625,0.1875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
8cca688fd617d3d93e2163692ec63592,6320296889454812486,5.557090700287874,12.707756138171838,-7.150665437883964,40,0.875,0.43125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
bde3c0fe4b342c95f1e8261d2cbc6ce8,7903720699660125718,5.4811918454363004,12.622881152025938,-7.141689306589638,40,0.76875,0.48125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
0d20b37a50a659e26eafab1f60ac0ba7,644316098832416620,5.791345509465017,13.004367191443135,-7.213021681978121,40,0.65625,0.4125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
097a809ea8c112ef7b3d210ed7f83be5,1022917775875269060,4.616044525320515,11.678841937114644,-7.062797411794128,40,0.11875,0.11875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
180237ba438d1ea9864776d72384bfcf,3912473913960889634,5.099674874281367,12.260465911707394,-7.160791037426027,40,0.75625,0.2375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4e7ae47633a53b22a51f4f85216b807b,4761739056918165185,4.864755049101149,11.934139545392854,-7.069384496291706,40,0.58125,0.2312499999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
82721833b9e430ccaad2f658774e125c,3438259446245389303,4.38937156516461,11.37057670888226,-6.98120514371765,40,0.95,0.125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
0f6f1ddc2d61f76aa7dfe5adfbfc44d3,5097548551655797672,5.329981029312815,12.525808314269202,-7.195827284956387,40,0.625,0.2875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f583cc4dd7461dba51984bfff33b42cb,4368461520657940035,4.470798940061817,11.512365198969714,-7.041566258907897,40,0.51875,0.0749999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
e9c1ec0d324d35c36afefbd23c8e9794,4504395590593479454,6.1057030125282274,13.241230729015092,-7.135527716486864,40,0.7625,0.54375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7745cbc1b09ef98247645a3bcd3f28ba,3886590806865025984,4.335049856617824,11.335078887020842,-7.000029030403018,40,0.975,0.025,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
838855841ea5dc36f39c8f79d6f7e9d3,8839785973958287938,6.030306108820652,13.101917192750866,-7.071611083930212,40,0.875,0.55,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
10ce7badff733540619734110f6ffc0c,230857228294710925,5.776070702955579,12.954435764839138,-7.178365061883559,40,1.0,0.5375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ddda0d82e8977dd7e8207a9438042c08,2581852975201986491,4.8380703492953145,11.956255165787317,-7.118184816492001,40,0.85625,0.2624999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
7edbc25f1ddcc2ec3c7a1d18f4e9c091,4193310673664689771,5.208893411264545,12.361238556158956,-7.15234514489441,40,0.9375,0.175,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ca298bbcfdfbe7e33f6c30a349e23f87,6034621316262924112,5.33551670397726,12.481524952520584,-7.146008248543327,40,0.775,0.21875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
f8e1f31852e68e22a85fb664026648c9,1883521231462032658,6.394697940784249,13.530464319102416,-7.135766378318166,40,0.725,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
3c9dd0e0cf429f6d80fa111578943d1e,8806141283268131833,4.965478830239365,12.100292051895632,-7.134813221656266,40,0.75625,0.15625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
bf980b9c0009720f782ca3b620718bde,8600954920281337855,4.47576338822891,11.55434944044794,-7.078586052219032,40,0.7375,0.2125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b02b1057815335143c080fa3474a6438,2044124410858753635,6.176409569923616,13.29162869454249,-7.115219124618873,40,0.79375,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
34569309084af43660cf24042a2110be,5295188721215666475,6.225866279558336,13.389229104534248,-7.163362824975913,40,0.60625,0.44375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4601ae3b0b315e3c57431251b0ad782b,7153526862441886884,6.182131629744014,13.305438845557584,-7.12330721581357,40,0.74375,0.69375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
17724fae99b1e351fb1b29c4c3bfa0a7,3026358622333658955,6.013347493185955,13.149472751399506,-7.136125258213552,40,0.725,0.65,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
f4604417baf3d2af2b6fcfd34a846ee9,1454759448482157643,4.324485058797209,11.310804587367988,-6.98631952857078,40,0.75,0.025,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
99861ee5dfda5454e6e0183cfb0decff,1867962540944954795,5.235355226769467,12.411062555626367,-7.175707328856899,40,0.14375,0.14375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
8411d79960746c1d4a4fed4cec1b142c,5941264405609311336,4.2813990559953705,11.241300635276955,-6.959901579281587,40,0.50625,0.025,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4731111b51624e3587c651b42e76a926,1596653520272704914,5.560234067420298,12.702079699867358,-7.14184563244706,40,0.80625,0.5375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
d054df1a54df7839742737d0f5d1561b,1499969179926677137,5.924387257119671,13.098482600976578,-7.174095343856907,40,0.85,0.575,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
fb629e7369dab05402e40ee97314bc7a,8766621507566312741,5.101798144965192,12.196624020158565,-7.094825875193372,40,0.8375,0.45,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
548552374a635c431492c2f0237a46c9,4439818464173031248,6.186055198439702,13.298315874821146,-7.112260676381443,40,0.6625,0.625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
530d4158d8517ba05a804da0ba783cfa,43576198816281660,5.709998357801695,12.918505685837442,-7.208507328035749,40,0.825,0.46875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
da69fe9199c23344c825341d1508418f,9005283082068863003,5.208223034464963,12.307433632621144,-7.099210598156179,40,0.76875,0.225,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
aa216dfccff564812853a95a52e1ead4,8977509502811943896,5.727234182306799,12.871731075430532,-7.144496893123734,40,0.75,0.5375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
ccf782c3aa816f73a5e534fba42e24d5,4599365453653017535,5.980192247401371,13.103182839963802,-7.122990592562428,40,0.825,0.55,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
077cd3d8932bc5caa69c3859950471e4,3861238592237731193,6.057208437365013,13.233074057894177,-7.175865620529161,40,0.78125,0.65625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
91a74db0fcec589413705d406c19c247,3944863700001911665,5.108283010515238,12.297330583028046,-7.189047572512808,40,0.725,0.2125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b9e188a176e8d9fb68d78d348387af91,6672820033742791562,5.970295870915468,13.066851502552687,-7.096555631637221,40,0.65625,0.65625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
034d921e3827dcdf3b002bf4b49e662d,4727460405858672619,6.160509387408768,13.301163228905432,-7.140653841496663,40,0.725,0.61875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
5841cfd92e7db8ff497cb30f0e97d4e9,8791117463314188008,4.504471452163976,11.521815509652644,-7.017344057488667,40,0.975,0.0625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
8e52286f7d4f877e1c59af515c5bf8ba,4106720117826193336,6.055222618573199,13.199065709016002,-7.143843090442803,40,0.75625,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
e8d95a01d51b4fb0908348b2c66f360d,7076840249986766193,5.591706994486813,12.74203905351172,-7.150332059024907,40,0.85625,0.34375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
e8178e9bb9b32ed35109597c221d7c7f,2393793715627088425,5.994759297472929,13.175469638555104,-7.180710341082178,40,0.7,0.44375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
4cf788d3190eabf276d2fc1308076b43,1207542739284312873,6.072947708665623,13.133254611344936,-7.060306902679311,40,0.79375,0.68125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
ff77cfc1cc10975cbb8ea8f71bd6a78c,4214885993107936841,5.850763317582215,13.04945954953632,-7.198696231954105,40,0.73125,0.25625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
cd4a6c4354a761944f1eb8ebc82fddab,7616591315530064086,6.00613315912924,13.12777581894843,-7.12164265981919,40,0.76875,0.6375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
9efb351a35d1f2926125b8fb83cf1fa0,2241705403311391943,5.761907172042373,12.888770079680892,-7.12686290763852,40,0.75625,0.61875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
43cb51045b0e10adabe768a6514b4afb,3710414889859640407,6.323584173879311,13.484275408641148,-7.1606912347618366,40,0.75625,0.66875,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b4b5249d90d28d3f74b3612f88e39753,6781763988994175444,5.956330370641175,13.081919727586673,-7.125589356945495,40,0.74375,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
70d514de811fef353759ee39896aefc4,1802592098527661616,5.528271479245044,12.662110966860872,-7.133839487615829,40,0.9375,0.3249999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
4491da7c7d04fbe6a0bfee1012a4a862,3018435434531168304,5.505508626339175,12.647652995302549,-7.142144368963374,40,0.74375,0.3562499999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
26763014f227d59a2f062f0a4f887ef3,8931358465399990823,6.007599270866511,13.082762866038353,-7.07516359517184,40,0.65625,0.64375,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
5f043cdb0a347d589a42f08431972b05,6362295697106019767,4.645149236524069,11.777225850463234,-7.132076613939165,40,0.75625,0.1624999999999999,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
9bc4335201f9f9968edf188e8ed58fe6,5073163360443925269,5.240867876502408,12.360876194407528,-7.12000831790512,40,0.9625,0.125,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
b85ff40e8d3200ffd78c7c24ab3a4ba7,5209649102611959209,5.732066993114951,12.848524739911312,-7.116457746796362,40,0.75,0.65625,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10,g40-pop-96-perm-bal-17-03-b1-random-four-rooms-sp3011-10
80e77b671c7d15d42e0f4299c1e6841f,3449257483365822409,6.052739065171066,13.174438077302662,-7.121699012131596,40,0.775,0.675,40,0,/media/merlin/grid-twist/data-schema-10/random/init_method=perm_balanced/env_id=four_rooms/shape=7x7/beta=1/det=0.97/run_name=g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10,g100-pop-96-perm-bal-18-03-b1-random-four-rooms-sp3011-10
